,Unnamed: 0,CMPD_CHEMBLID,exp,smiles,drug_like,target_actual,fp
3425,3425,CHEMBL17370,2.97,CSc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,1,1,[0 0 0 ... 0 0 0]
153,153,CHEMBL1831079,2.21,NC(=O)Nc1cc(sc1C(=O)N)c2cccc(O)c2,1,1,[0 0 0 ... 0 0 0]
3638,3638,CHEMBL130902,3.5,COc1c(cc2ccccc2c1C(=O)N(C)C[C@@H](CCN3CCC(CC3)c4ccc(O)cc4[S+](C)[O-])c5ccc(Cl)c(Cl)c5)C#N,1,1,[0 1 0 ... 0 0 0]
1566,1566,CHEMBL1184124,1.83,CC(C)CC(N1NC(=O)c2nc3cc(Cl)ccc3c(O)c2C1=O)c4ccccn4,1,1,[0 1 0 ... 0 0 0]
2391,2391,CHEMBL452791,2.21,COCCOCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,1,1,[0 0 0 ... 0 0 0]
2353,2353,CHEMBL605846,0.79,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3NC(=O)COc23)cc1,1,1,[0 1 0 ... 0 0 0]
1004,1004,CHEMBL62136,4.5,OC(c1ccc(cc1)N(CC(F)(F)F)S(=O)(=O)c2ccccc2)(C(F)(F)F)C(F)(F)F,1,1,[1 0 0 ... 0 0 0]
2660,2660,CHEMBL573287,3.51,COc1ccc(Nc2cc(Oc3cc(C)c(C)nc3c4ccccn4)ccn2)cc1,1,1,[0 0 0 ... 0 0 0]
3852,3852,CHEMBL550902,0.85,OC(=O)c1cncc(c1)c2ccc(Cl)c(c2)C(=O)NCC34CC5CC(CC(C5)C3)C4,1,1,[0 0 0 ... 0 0 0]
280,280,CHEMBL1300982,2.8,COc1ccc(cc1OC)C2=COc3cc(O)cc(O)c3C2=O,1,1,[0 0 0 ... 0 0 0]
4016,4016,CHEMBL2059198,-0.62,CC(C)NC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,0,0,[0 1 0 ... 0 0 0]
4166,4166,CHEMBL2325737,2.4,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CO)c4ccc(Cl)cc4,1,1,[0 1 1 ... 0 0 0]
3128,3128,CHEMBL2031234,1.5,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cccnc5)ccc4C,1,1,[0 0 0 ... 0 0 0]
400,400,CHEMBL99408,1.33,Nc1ccc2ncccc2c1,1,1,[0 0 0 ... 0 0 0]
1596,1596,CHEMBL403877,2.48,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3NC(=O)C(=O)Nc13,1,1,[0 1 0 ... 0 0 0]
1497,1497,CHEMBL440405,1.5,CS(=O)(=O)NC(=O)CCCc1c([nH]c2ccc(cc12)C#N)c3ccc(F)cc3,1,1,[0 0 0 ... 0 0 0]
2516,2516,CHEMBL178737,1.79,O=C(N1CCOCC1)N2CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c7cccc(C2)c37,1,1,[0 0 0 ... 0 0 1]
1479,1479,CHEMBL2023117,3.42,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)cn1,1,1,[0 0 0 ... 0 0 0]
3281,3281,CHEMBL1076330,2.69,Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,1,1,[0 0 0 ... 0 0 0]
1800,1800,CHEMBL1604278,1.25,Cc1cc(N)n(n1)c2ccccc2,1,1,[0 0 0 ... 0 0 0]
2009,2009,CHEMBL196585,3.86,Oc1ccc(cc1)C(c2ccc(O)cc2)C(Cl)(Cl)Cl,1,1,[0 1 0 ... 0 0 0]
504,504,CHEMBL1201203,1.49,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccccc4,1,1,[0 1 0 ... 0 0 0]
2582,2582,CHEMBL2011927,1.55,COc1ccc(cc1)c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2,1,1,[0 0 0 ... 0 0 0]
3064,3064,CHEMBL181326,3.37,OCCN(C(=O)CNC(=O)c1cc2cc(Cl)ccc2[nH]1)c3ccccc3,1,1,[0 0 0 ... 0 0 0]
1744,1744,CHEMBL474829,2.3,CC(C)CNc1nc(nc(NC2CCS(=O)(=O)C2)c1N)C#N,1,1,[0 1 0 ... 0 0 0]
903,903,CHEMBL51931,2.6,O=C1C(=O)c2ccccc2c3ccccc13,1,1,[0 1 0 ... 0 0 0]
2040,2040,CHEMBL217665,1.3,CN1CCN(CC1)c2ccc(Nc3ccnc4ccccc34)cc2,1,1,[0 0 0 ... 0 0 0]
3883,3883,CHEMBL222519,0.36,NS(=O)(=O)c1cccc2c3nc(O)c(O)nc3cc(c12)[N+](=O)[O-],1,1,[0 0 0 ... 0 0 0]
1672,1672,CHEMBL2158778,1.9,OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)cc4)CC2,1,1,[0 1 0 ... 0 0 0]
3751,3751,CHEMBL456801,3.39,C[C@H](Nc1nc(NC[C@@H](O)CO)c(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cc4,1,1,[0 1 0 ... 0 0 0]
550,550,CHEMBL313206,0.53,Cc1cc(N)c2cc(NC(=O)CCCCC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,1,1,[0 0 0 ... 0 0 0]
1862,1862,CHEMBL550,-0.37,CC[C@H]1[C@@H](Cc2cncn2C)COC1=O,1,1,[0 0 0 ... 0 0 0]
4092,4092,CHEMBL101468,2.1,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(C)ccc3F)n2)cc1,1,1,[0 1 0 ... 0 0 0]
1805,1805,CHEMBL1625198,1.54,Clc1ccc(cc1Cl)C2=CSC3=NCCN23,1,1,[0 0 0 ... 0 0 0]
3372,3372,CHEMBL1721722,1.97,Oc1ncnc2onc(c3ccc(F)cc3)c12,1,1,[0 0 0 ... 0 0 0]
3914,3914,CHEMBL183709,3.3,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(O)cc4,1,1,[0 1 0 ... 0 0 0]
1130,1130,CHEMBL109614,2.32,C[C@@H](COCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12)c3ccccc3,1,1,[0 1 0 ... 0 0 0]
945,945,CHEMBL2071095,1.4,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5ncccc5s4,1,1,[0 0 1 ... 0 0 0]
3642,3642,CHEMBL560423,0.26,OC1(CNC(=O)c2cc(ccc2Cl)N3N=CC(=O)NC3=O)CCCCCC1,1,1,[0 0 1 ... 0 0 0]
163,163,CHEMBL2070948,1.9,CC(C)(C#N)c1cnc(s1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,1,1,[0 0 1 ... 0 0 0]
1660,1660,CHEMBL1213376,2.41,COc1ccc(CCN2CNC(=NC2)SCc3ccc(Cl)cc3)cc1OC,1,1,[0 0 0 ... 0 0 0]
1690,1690,CHEMBL87,1.12,COC1=CC=C2C(=CC1=O)C(CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,1,1,[0 0 0 ... 0 0 0]
2384,2384,CHEMBL377136,2.2,O=C(Nc1ccccn1)c2ccccc2,1,1,[0 0 0 ... 0 0 0]
2107,2107,CHEMBL436968,3.68,CC(C)Oc1cc(OCCN2CCOCC2)cc3ncnc(Nc4c(Cl)ccc5OCOc45)c13,1,1,[0 1 0 ... 0 0 0]
3166,3166,CHEMBL413065,2.55,CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,1,1,[0 1 0 ... 0 0 0]
4128,4128,CHEMBL139557,2.08,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2cccnc2)C(F)(F)F,1,1,[0 0 0 ... 0 0 0]
3125,3125,CHEMBL177756,0.0,OC(=O)c1ccccc1C2=C3C=CC(=O)C=C3Oc4cc(O)ccc24,1,1,[0 0 0 ... 0 0 0]
1514,1514,CHEMBL53841,0.98,CCCCCC\N=C\1/C=CN(Cc2ccccc2)c3cc(Cl)ccc13,1,1,[0 0 0 ... 0 0 0]
3398,3398,CHEMBL218468,1.95,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccnc4ccc(F)cc34)c2C(=O)N5CC[C@@H](O)C5,1,1,[0 1 0 ... 0 0 0]
449,449,CHEMBL837,1.6,CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(O)cc15)[C@@](O)(CC)C(=O)OC4,1,1,[0 0 0 ... 0 0 0]
2903,2903,CHEMBL1809221,2.3,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(ccn34)C#N)N5CCN(CC5)C(=O)C,1,1,[0 0 0 ... 0 0 0]
941,941,CHEMBL1938681,3.0,Clc1ccc(cc1)c2oc(cc2)C(=O)N(Cc3ccccn3)c4ccc(cc4)N5CCNCC5,1,1,[0 0 0 ... 0 0 0]
2834,2834,CHEMBL229948,2.49,Oc1ccccc1NC(=O)c2cc(ccc2Cl)[N+](=O)[O-],1,1,[0 0 0 ... 0 0 0]
4095,4095,CHEMBL2011910,2.96,CNc1c(Br)cnc2[nH]c(nc12)c3cccc(N)c3,1,1,[0 0 0 ... 0 0 0]
1532,1532,CHEMBL459353,1.37,COc1ccc(N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)C(=O)c3occc3CO)c(OC)c1,1,1,[0 1 0 ... 0 0 0]
1847,1847,CHEMBL115125,1.75,Cc1cc(NC(=O)c2ccccc2)n[nH]1,1,1,[0 0 0 ... 0 0 0]
437,437,CHEMBL259850,2.9,COc1ccc(CNC(=O)Nc2ncc(s2)[N+](=O)[O-])cc1,1,1,[0 0 0 ... 0 0 0]
3742,3742,CHEMBL429023,3.57,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(=C)C,1,1,[0 0 0 ... 0 1 0]
3635,3635,CHEMBL2335866,3.14,COCCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4OC)cc1,1,1,[0 0 0 ... 0 0 0]
1314,1314,CHEMBL2165067,0.83,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](F)C3)c2c1,1,1,[0 0 0 ... 0 0 0]
3445,3445,CHEMBL403569,3.62,OCC(=O)N1CCC[C@H]1COc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23,1,1,[0 0 0 ... 0 0 0]
786,786,CHEMBL1650725,1.75,C[C@H](Nc1ncc(C)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,1,1,[0 1 0 ... 0 0 0]
873,873,CHEMBL277474,0.11,CN1N(C(=O)C=C1C)c2ccccc2,1,1,[0 0 0 ... 0 0 0]
739,739,CHEMBL2335911,3.45,C[C@@H](NC(=O)C)c1ccc(Nc2ncc3cc(c(C)cc3n2)c4ccncc4)cc1,1,1,[0 1 0 ... 0 0 0]
2867,2867,CHEMBL191528,2.2,CCOc1ccc2C=CC(=O)Oc2c1,1,1,[0 0 0 ... 0 0 0]
3291,3291,CHEMBL1388277,3.31,CSc1ncccc1C(=O)NCCc2ccc(Cl)cc2,1,1,[0 0 0 ... 0 0 0]
3505,3505,CHEMBL2325990,1.0,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(cc4)S(=O)(=O)C,1,1,[0 1 1 ... 0 0 0]
1006,1006,CHEMBL640,-0.92,CCN(CC)CCNC(=O)c1ccc(N)cc1,0,0,[0 0 0 ... 0 0 0]
1844,1844,CHEMBL1951902,0.9,CCN(C1CCN(CCC(N2CCC(CC2)C(=O)C)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1,1,[0 1 0 ... 0 0 0]
586,586,CHEMBL11428,2.87,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1C2CCCCC2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,1,1,[0 1 1 ... 0 0 0]
1306,1306,CHEMBL2036595,3.6,CCOc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1,1,1,[0 0 0 ... 0 0 0]
2989,2989,CHEMBL2024524,2.81,CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3ccc(Cl)cc3)CC1,1,1,[0 0 0 ... 0 0 0]
348,348,CHEMBL1190521,1.89,CCOC(=O)C1(CCCN(CC2CC2)C1)c3cccc(O)c3,1,1,[0 0 0 ... 0 0 0]
2471,2471,CHEMBL223166,0.9,COc1ccccc1O[C@H]([C@@H]2CNCCO2)c3ccccc3,1,1,[0 1 0 ... 0 0 0]
1028,1028,CHEMBL47406,0.92,COC(=O)COc1ccc(O)cc1,1,1,[0 0 0 ... 0 0 0]
1163,1163,CHEMBL2153180,2.48,CCCSc1ncccc1C(=O)N(C)[C@H]2[C@@H]3CC4C[C@H]2C[C@@](O)(C4)C3,1,1,[0 0 0 ... 0 0 0]
2511,2511,CHEMBL1689114,1.01,OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)c3ccccc3,1,1,[0 0 0 ... 0 0 0]
3279,3279,CHEMBL2010853,2.2,CN([C@@H]1CCN(Cc2nc3cc(F)ccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1,1,[0 0 0 ... 0 0 0]
3208,3208,CHEMBL1809055,3.4,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)C(=O)N5CCOCC5,1,1,[0 0 0 ... 0 0 0]
4131,4131,CHEMBL1443631,3.38,CCOc1ccccc1N2CCN(Cc3c[nH]nc3c4ccc(F)cc4)CC2,1,1,[0 0 0 ... 0 0 0]
1541,1541,CHEMBL2207670,1.41,CS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(C#N)c(Cl)c4,1,1,[0 1 0 ... 0 1 0]
2701,2701,CHEMBL1829408,2.72,CCC(N(CCCN)C(=O)c1ccc(cc1)C(C)C)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,1,1,[0 1 0 ... 0 0 0]
573,573,CHEMBL1944692,1.3,O[C@@H](CNCCc1ccc(CNCCc2ccccc2F)cc1)c3ccc(O)c4NC(=O)Sc34,1,1,[0 1 0 ... 0 0 0]
647,647,CHEMBL480618,1.75,COc1cc2c(Nc3ccc(F)cc3F)c(cnc2cc1N4CCN(C)CC4)C(=O)N,1,1,[0 0 0 ... 0 0 0]
595,595,CHEMBL11144,2.22,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2ccc(F)cc2)NC(=O)OCc3ccncc3)C(=O)C(F)(F)F,1,1,[0 1 0 ... 0 0 0]
2938,2938,CHEMBL508739,2.86,CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)N(C)C)c(C)c3)ncc2F,1,1,[0 1 0 ... 0 0 0]
1251,1251,CHEMBL457888,2.43,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)CCCN4CCOCC4)n2,1,1,[0 1 0 ... 0 0 0]
1558,1558,CHEMBL1088751,2.8,CNC(=O)c1ccc(C)c(c1)N2C(=CC(=C(Br)C2=O)OCc3ccc(F)cc3F)C,1,1,[0 0 0 ... 0 0 0]
3396,3396,CHEMBL2335888,2.88,CN(C(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,1,1,[0 0 0 ... 1 0 0]
3348,3348,CHEMBL475817,3.26,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(F)(F)F)ccc2Cl)cc1Cl,1,1,[0 0 0 ... 0 0 0]
1308,1308,CHEMBL1939739,3.58,Fc1ccc(CN2CCN(CC2)[C@H](c3ccc(cc3)C(=O)N4CCC4)c5cccc(NC(=O)C6CC6)c5)cc1,1,1,[0 1 0 ... 0 0 0]
470,470,CHEMBL1946026,2.75,O=C(N1CCCC1)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56,1,1,[0 0 0 ... 0 0 0]
4097,4097,CHEMBL2325695,2.4,COc1cc(c2nc(cc(n2)C3(CC3)S(=O)(=O)C)N4CCOCC4)c5cc[nH]c5c1,1,1,[0 0 1 ... 0 0 0]
3498,3498,CHEMBL71936,3.22,CSc1nc2cc(Cl)ccc2[nH]1,1,1,[0 0 0 ... 0 0 0]
800,800,CHEMBL325681,2.41,COc1cccc(c1)c2cc(O)c3cc(NC(=O)C)ccc3n2,1,1,[0 0 0 ... 0 0 0]
281,281,CHEMBL1917436,0.2,CC(=O)Nc1ccc2c(c1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,1,1,[0 0 0 ... 0 0 0]
932,932,CHEMBL198497,2.09,CCN(C1CCN(CCC(c2ccccc2)c3ccc(NC(=O)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1,1,[0 1 0 ... 0 0 0]
732,732,CHEMBL1464,0.86,CC(=O)CC(C1=C(O)c2ccccc2OC1=O)c3ccccc3,1,1,[0 1 0 ... 0 0 0]
2763,2763,CHEMBL1441229,3.0,Cc1cc(C)n(n1)c2cccc(Cl)c2C#N,1,1,[0 0 0 ... 0 0 0]
2880,2880,CHEMBL117711,1.57,N(c1cccnc1)c2ncnc3ccccc23,1,1,[0 0 0 ... 0 0 0]
2999,2999,CHEMBL48082,1.68,Nc1nccc(n1)c2c[nH]c3ccccc23,1,1,[0 0 0 ... 0 0 0]
3959,3959,CHEMBL516601,3.34,COc1cc2ncc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1OC,1,1,[0 0 0 ... 0 0 0]
1144,1144,CHEMBL226905,0.9,CC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4ccsc4,1,1,[0 1 0 ... 0 0 0]
1617,1617,CHEMBL1916534,1.24,COc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,1,1,[0 0 0 ... 0 0 0]
3386,3386,CHEMBL523829,0.92,CN1CCN(CC1)C(=O)c2cccc(CC3=NNC(=O)c4ccccc34)c2,1,1,[1 0 0 ... 0 0 0]
3085,3085,CHEMBL1393651,3.1,CCN(C(=O)Nc1ccccc1)c2ccccc2,1,1,[0 0 0 ... 0 0 0]
3889,3889,CHEMBL1689116,0.48,OC(=O)COc1ccc(Cl)cc1CN2CCC(CC2)S(=O)(=O)c3ccccc3,1,1,[0 0 0 ... 0 0 0]
2503,2503,CHEMBL855,1.88,Cc1ccc(cc1)\C(=C/CN2CCCC2)\c3ccccn3,1,1,[0 0 0 ... 0 0 0]
584,584,CHEMBL182878,2.9,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(NC(=O)C)cc4,1,1,[0 1 0 ... 0 0 0]
2195,2195,CHEMBL2087850,2.87,CCN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cncn6C)c3C1=O,1,1,[0 0 0 ... 0 0 0]
160,160,CHEMBL443320,-1.34,Cc1ccc(NC(=N)N)cc1C,0,0,[0 0 0 ... 0 0 0]
1111,1111,CHEMBL419742,4.2,FC(F)(F)c1cc(COCC(N2CCNCC2)c3cccc(Cl)c3)cc(c1)C(F)(F)F,1,1,[0 1 0 ... 0 0 0]
2798,2798,CHEMBL437526,1.16,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]2CCCN3N2C(=O)[C@H](CCC3=O)NC(=O)c4nccc5ccccc45,1,1,[0 0 0 ... 0 1 0]
1915,1915,CHEMBL1784357,0.85,ON(C=O)C1(CS(=O)(=O)N2CCN(CC2)c3ccc(F)cc3)CCOCC1,1,1,[0 0 0 ... 0 0 0]
3165,3165,CHEMBL1950859,1.54,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(cc2)[N+](=O)[O-])C1)C(C)(C)C,1,1,[0 1 0 ... 0 0 0]
859,859,CHEMBL1499,1.4,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,1,1,[0 0 0 ... 0 0 0]
952,952,CHEMBL2164682,2.66,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCc4[nH]c5ccccc5c4C3,1,1,[0 1 1 ... 0 0 0]
3968,3968,CHEMBL180656,3.7,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)C#N,1,1,[0 1 0 ... 0 0 0]
1331,1331,CHEMBL2165061,0.97,CO[C@@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,1,1,[0 0 0 ... 0 0 0]
1219,1219,CHEMBL1964629,2.26,Nc1nc(Cl)nc(NCc2ccccc2)n1,1,1,[0 0 0 ... 0 0 0]
1215,1215,CHEMBL66520,1.84,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC=O)C(=O)C(F)(F)F,1,1,[0 1 0 ... 0 0 0]
2676,2676,CHEMBL2179276,0.93,CC(C)C[C@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,1,1,[0 1 0 ... 0 0 0]
3608,3608,CHEMBL2171017,3.74,COc1ccc(cc1Cl)C(=O)NCCN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2,1,1,[0 0 0 ... 0 0 0]
606,606,CHEMBL1934270,1.84,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(C)cc2)C(C)(C)C)C(C)(C)C,1,1,[0 1 0 ... 0 0 0]
164,164,CHEMBL1732699,3.0,FC(F)(F)c1nnc2ccc(nn12)N3CCCCC3,1,1,[0 0 1 ... 0 0 0]
2154,2154,CHEMBL476518,3.51,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N(C)C)n2,1,1,[0 1 0 ... 0 0 0]
1040,1040,CHEMBL121,2.5,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3,1,1,[0 0 0 ... 0 0 0]
3647,3647,CHEMBL309222,-0.13,Cc1cccc(Br)c1C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O,1,1,[0 1 0 ... 0 0 0]
1978,1978,CHEMBL122695,1.49,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCN(CC3)c4cnccn4)c(F)c2,1,1,[0 0 0 ... 0 0 0]
2665,2665,CHEMBL1778612,-0.69,OC(=O)COc1ccc(cc1c2ccccc2)[N+](=O)[O-],0,0,[0 0 0 ... 0 0 0]
209,209,CHEMBL2089276,1.3,Cc1ccc(cc1)c2cccc(c2)c3nn[nH]n3,1,1,[0 0 0 ... 0 0 0]
3612,3612,CHEMBL1223951,1.76,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,1,1,[0 0 0 ... 0 0 0]
329,329,CHEMBL509,2.33,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,1,1,[0 0 0 ... 0 0 0]
2011,2011,CHEMBL191802,2.45,CSc1ccc(OCc2ccccc2)c(\C=C\c3ccc(cn3)C(=O)O)c1,1,1,[0 0 0 ... 0 0 0]
2528,2528,CHEMBL341324,1.67,CCN(CC)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1,1,1,[0 0 0 ... 0 0 0]
2546,2546,CHEMBL308538,-1.2,Fc1ncccc1OC[C@@H]2CCN2,0,0,[0 0 0 ... 0 0 0]
4122,4122,CHEMBL1809064,3.1,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CCS(=O)(=O)C)CC5,1,1,[0 0 0 ... 0 0 0]
1429,1429,CHEMBL1917446,0.06,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3,1,1,[0 0 0 ... 1 0 0]
4013,4013,CHEMBL570192,2.86,C[C@H](Oc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,1,1,[0 1 0 ... 0 0 0]
2141,2141,CHEMBL1824036,-0.51,CS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0,0,[0 0 0 ... 0 0 0]
809,809,CHEMBL1289926,3.8,CNC(=O)c1ccccc1Sc2ccc3c(\C=C\c4ccccn4)n[nH]c3c2,1,1,[0 1 0 ... 0 0 0]
433,433,CHEMBL1491421,1.9,CC(C)(C)c1cc2nc3C(=O)N(Cc4ccccc4)Cc3c(O)n2n1,1,1,[0 0 0 ... 0 0 0]
1107,1107,CHEMBL1194666,1.18,CCN(CC)C(C)C(=O)c1ccccc1,1,1,[0 1 0 ... 0 0 0]
2091,2091,CHEMBL1231626,2.78,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(Cl)cc4,1,1,[0 0 0 ... 0 0 0]
860,860,CHEMBL393501,3.8,CN1C(=O)C=C(CCc2cccc(c2)c3ccccc3)N=C1N,1,1,[0 0 0 ... 0 0 0]
274,274,CHEMBL1778642,-0.75,CS(=O)(=O)c1ccc(c(Cl)c1)c2cc(Cl)ccc2OCC(=O)O,0,0,[0 0 0 ... 0 0 0]
967,967,CHEMBL1946017,3.65,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4cccnc4,1,1,[0 0 0 ... 0 0 0]
2758,2758,CHEMBL401874,4.3,CC(C)CN1C(=O)N(C)C(=O)c2c1nn(Cc3cccc4ccccc34)c2c5ccncc5,1,1,[0 1 0 ... 0 0 0]
3729,3729,CHEMBL1522360,1.34,O=S(=O)(Nc1cccnc1)c2ccc3OCCOc3c2,1,1,[0 0 0 ... 0 0 1]
3486,3486,CHEMBL2177610,2.99,CCCSc1c(cnn1C)C(=O)NC2CCCCC2,1,1,[0 0 1 ... 0 0 0]
3734,3734,CHEMBL393717,1.77,Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)N5CCNCC5,1,1,[0 0 0 ... 0 0 0]
3623,3623,CHEMBL148313,2.82,Cc1ccc(cc1)S(=O)(=O)Nc2ccc(\C=C\C(=O)Nc3ccccc3N)cc2,1,1,[0 0 0 ... 0 0 0]
4175,4175,CHEMBL2086657,2.93,CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)nn2,1,1,[0 0 0 ... 0 0 0]
3413,3413,CHEMBL1297,0.71,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,1,1,[0 1 0 ... 0 0 0]
2139,2139,CHEMBL1289233,3.38,Clc1ccc(N2CCN(CC2)C(=O)COCc3ccncc3)c(Cl)c1,1,1,[0 0 0 ... 0 0 0]
3695,3695,CHEMBL255244,1.2,CCN1CCN(Cc2cnc(c(C)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,1,1,[0 0 0 ... 0 0 0]
1346,1346,CHEMBL112747,2.06,COc1ccnc(NC2CCN(CC2)C(=O)c3ccccc3)c1,1,1,[0 0 0 ... 0 0 0]
2813,2813,CHEMBL382565,2.7,NC(=O)c1cc(sc1N)c2ccccc2,1,1,[0 0 0 ... 0 0 0]
